Date,Time,AGP,AIRLINK,ATRL,CHCC,COLG,DCR,DGKC,EFERT,ENGROH,FATIMA,FCCL,FFC,HCAR,HUBC,ILP,INDU,KAPCO,LCI,LUCK,MARI,MLCF,NESTLE,NETSOL,NRL,OGDC,POL,PPL,PRL,PSO,SAZEW,SEARL,SNGP,SSGC,SYS,KSE100,KMI30
2026-09-01,10:02,165.2,134.16,1196.99,304.75,1212.69,39.82,208.89,182.0,268.94,154.9,55.3,552.0,244.3,209.7,108.5,1928.89,27.59,220.89,436.0,663.9,99.02,7570.0,126.9,539.9,330.5,734.4,234.6,102.7,365.55,1886.96,87.5,101.95,27.67,125.9,177202.81,252331.26
2026-09-01,11:00,164.7,133.4,1186.12,304.0,1200.0,40.2,209.81,181.4,267.3,154.41,55.46,551.49,244.14,209.89,106.15,1924.0,27.5,218.94,436.98,663.5,100.0,7502.05,125.97,541.01,333.66,732.0,235.8,102.35,368.2,1883.98,87.6,102.1,28.26,125.6,177061.28,252518.77
2026-09-01,12:00,164.5,133.99,1189.1,303.0,1200.0,40.49,209.95,181.4,267.45,154.87,55.59,553.18,244.0,209.93,106.75,1924.0,27.45,218.99,437.39,663.98,99.71,7530.0,125.5,544.0,332.7,732.5,234.8,104.3,366.6,1883.0,87.17,101.79,28.3,125.4,176913.72,252349.63
2026-09-01,13:00,165.9,134.0,1185.8,302.31,1200.0,40.57,209.82,182.0,267.9,155.45,55.09,552.5,244.7,209.81,107.49,1927.0,27.4,219.0,437.0,663.5,99.74,7502.05,125.98,545.0,332.99,732.0,234.67,104.01,366.71,1886.0,87.2,101.49,28.1,128.04,176923.38,252477.42
2026-09-01,14:00,164.5,133.35,1207.0,304.67,1200.0,40.31,208.28,183.7,267.7,156.0,54.46,552.52,242.5,209.75,106.9,1929.99,27.38,219.2,435.5,663.88,99.15,7542.85,125.65,561.1,333.5,732.3,234.25,107.08,366.1,1885.98,86.76,101.1,28.03,127.98,176789.51,252454.86
2026-09-01,15:00,166.5,132.65,1193.0,303.0,1200.0,40.5,207.89,185.1,267.28,155.9,54.15,552.2,241.0,209.7,106.5,1929.0,27.35,218.6,434.98,663.5,99.25,7538.95,121.9,566.0,332.3,729.95,233.4,105.34,365.2,1883.99,86.0,101.09,27.96,127.22,176572.95,252035.12
2026-09-01,16:00,168.2,132.61,1190.45,302.51,1199.71,40.24,207.81,185.15,267.62,155.14,54.27,552.45,240.03,209.45,106.18,1929.67,27.38,219.34,433.39,663.67,99.27,7532.76,122.1,560.67,331.69,730.04,232.24,104.88,364.92,1883.57,85.99,101.71,27.94,127.72,176466.99,251849.49
2026-09-01,18:54,168.2,132.61,1190.45,302.51,1199.71,40.24,207.81,185.15,267.62,155.14,54.27,552.45,240.03,209.45,106.18,1929.67,27.38,219.34,433.39,663.67,99.27,7532.76,122.1,560.67,331.69,730.04,232.24,104.88,364.92,1883.57,85.99,101.71,27.94,127.72,176466.99,251849.49
2026-09-02,09:00,168.2,132.61,1190.45,302.51,1199.71,40.24,207.81,185.15,267.62,155.14,54.27,552.45,240.03,209.45,106.18,1929.67,27.38,219.34,433.39,663.67,99.27,7532.76,122.1,560.67,331.69,730.04,232.24,104.88,364.92,1883.57,85.99,101.71,27.94,127.72,176466.99,251849.49
2026-09-02,10:00,166.0,131.87,1208.99,299.01,1199.98,40.15,202.7,184.0,265.4,154.47,53.65,548.9,234.0,207.86,105.01,1920.0,27.28,218.55,429.76,660.89,96.8,7532.76,120.9,561.02,329.52,730.24,228.85,106.3,361.1,1863.0,85.51,100.79,27.54,126.41,175193.34,249918.25
2026-09-02,11:00,165.0,131.8,1209.0,297.8,1199.99,40.09,202.8,189.0,265.84,153.83,53.8,549.25,237.25,208.25,105.2,1920.0,27.5,219.3,429.85,662.97,96.39,7557.97,120.89,560.5,329.46,728.3,229.2,106.0,362.18,1868.0,84.98,100.61,27.45,126.85,175325.35,250369.75
2026-09-02,12:00,164.0,131.9,1209.0,300.0,1199.99,40.99,203.55,190.03,267.38,153.61,53.83,549.51,236.99,209.23,105.1,1924.0,27.27,218.97,430.0,663.2,96.92,7501.11,120.0,559.49,330.01,730.96,229.56,106.33,362.95,1871.99,85.45,101.0,27.45,126.83,175701.91,250917.42
2026-09-02,13:00,164.0,131.74,1195.01,300.0,1193.7,40.95,202.62,191.52,267.54,153.5,53.5,549.89,234.9,208.65,104.03,1915.0,27.32,218.9,430.34,662.89,97.1,7545.0,119.99,545.0,329.6,730.0,227.7,104.96,361.25,1875.0,84.75,100.62,27.38,126.5,175300.78,250402.71
2026-09-02,14:00,163.99,131.79,1183.0,298.99,1198.0,40.85,202.55,189.89,267.6,152.6,53.47,550.3,234.95,207.5,104.67,1920.0,27.28,218.4,429.71,661.79,97.49,7543.99,120.0,533.45,329.0,729.5,227.01,103.28,360.1,1871.0,84.5,100.48,27.33,126.35,175104.55,249855.6
2026-09-02,15:00,162.8,131.94,1164.0,298.0,1190.0,40.73,202.45,190.0,267.0,152.49,53.39,550.45,233.94,207.7,104.85,1917.0,27.32,218.3,428.0,660.99,97.0,7539.8,120.0,528.9,328.97,729.0,226.75,105.07,360.0,1873.0,84.48,99.93,27.2,126.51,174846.01,249525.37
2026-09-02,16:00,163.01,131.74,1167.52,298.12,1184.73,40.53,202.49,190.36,267.88,152.33,53.28,548.7,232.41,207.41,104.11,1918.18,27.18,218.14,428.07,659.91,97.44,7539.9,119.8,524.55,328.44,729.3,226.97,105.39,359.63,1871.34,84.14,99.75,27.3,126.48,174776.59,249368.78
2026-09-02,17:45,163.01,131.74,1167.52,298.12,1184.73,40.53,202.49,190.36,267.88,152.33,53.28,548.7,232.41,207.41,104.11,1918.18,27.18,218.14,428.07,659.91,97.44,7539.9,119.8,524.55,328.44,729.3,226.97,105.39,359.63,1871.34,84.14,99.75,27.3,126.48,174776.59,249368.78
2026-09-03,09:01,163.01,131.74,1167.52,298.12,1184.73,40.53,202.49,190.36,267.88,152.33,53.28,548.7,232.41,207.41,104.11,1918.18,27.18,218.14,428.07,659.91,97.44,7539.9,119.8,524.55,328.44,729.3,226.97,105.39,359.63,1871.34,84.14,99.75,27.3,126.48,174776.59,249368.78
2026-09-03,10:00,163.0,132.47,1164.0,300.75,1199.0,41.0,205.45,191.5,269.29,153.91,54.12,550.0,237.45,207.82,105.3,1919.01,27.23,219.0,432.01,661.75,100.76,7539.0,120.99,516.5,329.95,732.79,227.4,105.4,361.5,1865.0,85.39,100.1,27.38,126.8,175734.1,250605.28
2026-09-03,11:00,164.5,132.79,1155.0,300.0,1195.0,40.55,205.0,190.4,269.39,153.3,54.37,549.95,235.1,208.49,105.3,1912.5,27.22,219.0,432.72,661.1,100.97,7534.97,120.6,515.41,330.0,732.4,227.33,103.25,362.4,1879.0,85.15,100.42,27.14,126.99,175684.53,250732.04
2026-09-03,12:00,163.89,132.53,1154.5,299.59,1194.49,40.63,205.21,189.9,269.1,153.25,54.41,549.06,236.55,208.3,105.74,1911.0,27.4,218.9,432.5,661.0,100.88,7535.0,120.62,514.0,329.4,731.59,227.52,102.95,362.0,1863.06,85.11,99.52,27.14,126.9,175475.94,250384.41
2026-09-03,13:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-03,14:00,164.0,132.25,1154.0,300.0,1194.5,40.7,205.0,190.89,270.3,153.65,54.38,549.0,233.0,208.07,106.49,1912.0,27.48,218.65,432.99,661.99,100.5,7540.0,120.84,516.99,329.15,731.0,226.7,105.39,361.89,1867.0,85.17,99.6,27.13,126.97,175564.83,250626.57
2026-09-03,15:00,164.49,131.99,1153.0,299.01,1194.5,40.7,204.6,191.0,269.7,153.95,54.4,549.25,233.0,207.8,106.0,1908.0,27.25,218.6,431.0,661.0,100.3,7539.99,119.89,520.49,329.4,730.5,226.5,105.6,361.99,1866.01,85.0,99.5,27.06,126.98,175409.3,250372.91
2026-09-03,16:00,163.37,131.46,1145.97,298.66,1194.5,40.72,203.43,191.4,270.12,152.78,54.08,548.68,232.0,206.71,106.34,1908.79,27.06,218.11,431.32,659.08,99.06,7513.37,120.07,517.58,327.02,731.57,225.4,105.01,359.68,1862.06,84.83,98.16,27.0,126.96,174929.68,249562.17
2026-09-03,17:54,163.37,131.46,1145.97,298.66,1194.5,40.72,203.43,191.4,270.12,152.78,54.08,548.68,232.0,206.71,106.34,1908.79,27.06,218.11,431.32,659.08,99.06,7513.37,120.07,517.58,327.02,731.57,225.4,105.01,359.68,1862.06,84.83,98.16,27.0,126.96,174929.68,249562.17
2026-09-04,09:00,163.37,131.46,1145.97,298.66,1194.5,40.72,203.43,191.4,270.12,152.78,54.08,548.68,232.0,206.71,106.34,1908.79,27.06,218.11,431.32,659.08,99.06,7513.37,120.07,517.58,327.02,731.57,225.4,105.01,359.68,1862.06,84.83,98.16,27.0,126.96,174929.68,249562.17
2026-09-04,10:00,163.01,131.24,1110.1,299.0,1199.89,40.95,203.6,190.5,269.7,152.5,53.98,547.9,232.3,206.49,105.52,1903.0,27.15,217.5,433.3,659.9,99.3,7481.05,120.7,502.0,329.0,729.79,224.0,100.99,360.45,1864.99,84.7,98.3,26.89,127.28,174896.93,249443.37
2026-09-04,11:00,163.0,131.2,1092.5,298.59,1195.0,40.5,203.7,189.51,269.62,152.5,54.0,548.5,233.1,206.34,106.55,1900.0,27.0,217.89,431.93,659.55,98.94,7490.0,121.98,498.1,330.5,728.66,224.28,98.35,358.9,1854.0,84.4,98.3,26.68,127.0,174780.22,249078.74
2026-09-04,12:00,164.34,132.13,1099.0,297.01,1192.01,40.5,203.81,190.69,271.5,154.0,54.05,548.95,236.0,207.42,106.5,1899.84,27.0,218.0,433.7,659.89,99.2,7534.8,124.5,501.95,332.4,729.74,224.0,98.79,359.0,1853.0,84.44,99.0,27.06,126.9,175206.24,249915.36
2026-09-04,13:00,164.34,132.5,1098.21,297.01,1192.01,40.5,203.85,190.69,271.5,154.0,54.05,548.95,235.61,207.45,106.82,1890.0,27.1,218.0,433.36,659.6,99.16,7534.8,124.5,502.39,332.5,729.74,224.0,98.65,359.0,1854.0,84.44,99.0,27.09,126.9,175198.04,249897.29
2026-09-04,14:00,164.34,132.5,1098.21,297.01,1192.01,40.5,203.85,190.69,271.5,154.0,54.05,548.95,235.61,207.45,106.82,1890.0,27.1,218.0,433.36,659.6,99.16,7534.8,124.5,502.39,332.5,729.74,224.0,98.65,359.0,1854.0,84.44,99.0,27.09,126.9,175198.04,249897.29
2026-09-04,15:00,164.0,132.25,1080.0,298.0,1199.89,40.49,204.26,190.13,270.0,153.12,53.98,549.0,234.5,207.27,106.4,1895.0,27.0,216.9,431.0,658.99,99.4,7490.02,123.5,491.5,331.28,729.98,225.97,96.7,357.98,1852.08,84.5,98.59,26.86,127.0,174811.32,249342.57
2026-09-04,16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-04,17:48,163.83,132.64,1106.52,299.85,1194.78,40.42,206.53,190.93,270.82,153.55,54.48,548.11,235.35,207.44,107.29,1898.91,27.0,217.1,433.12,664.49,101.46,7505.33,124.16,507.38,328.8,730.21,227.29,98.71,360.7,1850.13,84.4,99.65,27.45,126.98,175328.82,250239.14
