Date,Time,AGP,AIRLINK,ATRL,CHCC,COLG,DCR,DGKC,EFERT,ENGROH,FATIMA,FCCL,FFC,HCAR,HUBC,ILP,INDU,KAPCO,LCI,LUCK,MARI,MLCF,NESTLE,NETSOL,NRL,OGDC,POL,PPL,PRL,PSO,SAZEW,SEARL,SNGP,SSGC,SYS,KSE100,KMI30
2026-09-08,10:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-08,11:00,161.5,130.19,1098.0,297.0,1190.0,40.81,202.68,187.9,269.46,153.0,53.72,543.5,230.45,205.98,107.25,1897.98,26.9,217.0,428.89,660.0,98.29,7451.22,127.5,503.55,320.49,729.5,224.03,92.2,358.1,1808.98,83.74,97.5,26.83,126.62,173644.23,247339.3
2026-09-08,12:00,161.25,129.77,1079.89,296.0,1190.0,40.76,199.55,187.67,269.95,153.21,53.33,543.75,230.48,205.15,107.25,1896.0,26.88,217.67,427.0,659.4,97.9,7460.01,127.5,500.12,318.8,729.5,222.5,90.36,356.21,1798.58,83.08,97.05,26.65,126.74,173200.01,246573.88
2026-09-08,13:00,160.59,129.35,1081.0,293.0,1183.99,40.65,197.99,187.06,269.47,152.88,53.05,541.99,228.51,204.02,104.99,1889.99,26.85,217.5,419.0,657.99,97.25,7519.0,125.5,500.0,319.0,729.35,219.2,90.3,355.1,1781.0,82.24,96.02,26.05,125.42,172203.04,245242.38
2026-09-08,14:00,159.6,129.54,1081.0,292.69,1189.0,40.61,198.3,186.4,268.36,152.4,53.17,542.4,227.8,204.25,105.0,1875.0,26.79,217.0,419.0,657.49,97.18,7475.0,125.4,502.85,319.6,728.95,219.75,90.35,353.99,1773.3,81.74,96.0,26.0,125.68,171901.99,245069.98
2026-09-08,15:00,159.95,130.25,1083.0,289.0,1190.0,40.6,199.5,186.8,267.5,152.98,53.1,543.7,228.69,204.0,104.49,1870.0,26.8,216.0,420.49,659.0,97.8,7500.0,125.7,502.8,320.2,727.0,220.5,90.69,353.7,1768.0,81.65,96.16,26.03,126.0,172099.55,245298.54
2026-09-08,16:00,161.74,129.85,1089.93,289.77,1189.97,40.76,200.54,187.71,268.3,153.0,53.63,546.25,228.02,205.93,104.26,1855.5,26.91,215.95,419.69,659.9,98.68,7498.75,127.18,508.14,321.04,727.21,221.37,91.16,355.15,1770.51,82.59,96.93,26.13,125.72,172642.16,246107.08
2026-09-08,17:56,161.74,129.85,1089.93,289.77,1189.97,40.76,200.54,187.71,268.3,153.0,53.63,546.25,228.02,205.93,104.26,1855.5,26.91,215.95,419.69,659.9,98.68,7498.75,127.18,508.14,321.04,727.21,221.37,91.16,355.15,1770.51,82.59,96.93,26.13,125.72,172642.16,246107.08
2026-09-09,09:00,161.74,129.85,1089.93,289.77,1189.97,40.76,200.54,187.71,268.3,153.0,53.63,546.25,228.02,205.93,104.26,1855.5,26.91,215.95,419.69,659.9,98.68,7498.75,127.18,508.14,321.04,727.21,221.37,91.16,355.15,1770.51,82.59,96.93,26.13,125.72,172642.16,246107.08
2026-09-09,10:00,161.01,129.69,1103.0,289.5,1190.0,40.86,199.0,186.1,267.51,153.29,53.51,545.6,229.25,206.94,104.88,1874.77,26.7,216.0,419.99,657.99,98.47,7451.05,127.65,517.0,321.5,730.0,221.69,90.6,353.8,1779.0,82.5,96.5,26.2,125.65,172713.85,246099.32
2026-09-09,11:00,161.9,130.02,1109.0,289.49,1190.0,40.9,198.95,186.04,268.39,153.69,52.89,544.05,229.0,206.99,105.4,1872.0,26.89,216.5,417.74,659.5,98.3,7451.0,127.85,525.05,323.75,729.05,221.95,90.65,355.02,1779.75,82.59,96.8,26.12,126.14,172723.11,246197.18
2026-09-09,12:00,161.8,129.65,1103.05,289.39,1190.0,40.9,199.97,186.1,267.97,153.5,53.19,545.5,233.49,207.35,105.8,1865.7,26.9,216.7,418.0,659.21,98.25,7451.0,128.3,522.51,323.29,730.5,221.89,90.88,354.33,1833.0,82.59,96.51,26.1,126.0,172978.67,246384.32
2026-09-09,13:00,163.4,129.62,1104.0,287.0,1190.0,40.9,199.33,186.4,268.0,153.16,53.12,545.11,231.99,207.68,105.37,1869.99,26.9,221.8,418.99,657.74,98.12,7430.0,128.02,524.0,323.0,730.49,221.0,90.7,355.5,1838.99,82.57,96.74,26.0,126.0,172844.92,246309.62
2026-09-09,14:00,163.02,129.44,1100.0,287.99,1190.0,40.8,199.3,186.44,268.09,153.14,53.1,544.98,230.0,207.7,105.25,1866.5,26.75,217.25,418.0,656.0,98.0,7445.0,128.0,519.99,323.35,729.0,221.25,87.4,354.95,1832.74,82.4,96.39,25.9,125.7,172836.53,246061.63
2026-09-09,15:00,163.3,129.24,1099.0,288.0,1190.0,40.85,198.72,186.47,267.99,152.9,52.9,545.0,230.01,208.0,105.29,1870.0,26.8,218.2,418.0,656.97,98.0,7444.95,125.16,518.5,323.0,730.1,221.4,86.31,354.65,1803.0,81.51,96.0,25.76,125.39,172704.96,245957.33
2026-09-09,16:00,161.29,128.32,1094.02,283.54,1189.22,40.74,198.04,186.45,267.14,152.64,52.63,541.38,229.79,206.05,104.99,1871.59,26.55,223.52,415.36,653.97,97.62,7431.67,124.34,518.37,322.18,729.58,219.91,86.16,352.79,1796.36,81.04,95.35,25.56,124.75,171943.59,244613.98
2026-09-09,18:03,161.29,128.32,1094.02,283.54,1189.22,40.74,198.04,186.45,267.14,152.64,52.63,541.38,229.79,206.05,104.99,1871.59,26.55,223.52,415.36,653.97,97.62,7431.67,124.34,518.37,322.18,729.58,219.91,86.16,352.79,1796.36,81.04,95.35,25.56,124.75,171943.59,244613.98
2026-09-10,09:00,161.29,128.32,1094.02,283.54,1189.22,40.74,198.04,186.45,267.14,152.64,52.63,541.38,229.79,206.05,104.99,1871.59,26.55,223.52,415.36,653.97,97.62,7431.67,124.34,518.37,322.18,729.58,219.91,86.16,352.79,1796.36,81.04,95.35,25.56,124.75,171943.59,244613.98
2026-09-10,10:00,160.5,126.9,1097.0,278.84,1180.99,40.81,196.0,186.09,266.03,151.0,52.2,538.3,230.0,206.43,106.5,1858.0,26.69,220.15,411.94,649.48,96.63,7472.0,122.78,523.01,320.3,730.0,217.79,85.76,351.0,1812.2,80.53,94.0,25.2,123.8,170900.58,243041.88
2026-09-10,11:00,160.99,126.43,1097.04,279.5,1189.89,40.65,195.85,185.0,266.13,150.95,52.24,539.5,228.5,206.1,106.6,1862.0,26.61,220.42,411.88,649.55,96.88,7449.98,122.39,524.5,321.56,729.0,217.89,85.8,349.0,1812.14,80.5,94.25,25.12,124.26,171030.71,243285.29
2026-09-10,12:00,161.35,124.75,1085.0,278.89,1178.0,40.67,193.45,184.6,265.9,150.3,52.1,539.99,227.49,204.8,107.22,1868.99,26.57,221.5,410.01,649.52,95.61,7449.98,120.7,500.5,320.2,729.69,215.8,81.85,348.75,1805.25,79.4,93.75,25.1,123.21,170465.77,242363.89
2026-09-10,13:00,159.9,125.02,1083.0,281.0,1177.99,40.6,193.98,184.26,265.0,150.5,51.65,541.0,227.8,203.9,106.95,1850.0,26.46,221.95,410.9,649.7,95.5,7460.0,120.8,501.0,320.2,729.1,215.94,82.2,349.26,1806.0,79.9,93.2,25.0,123.99,170527.69,242136.94
2026-09-10,14:00,157.85,125.46,1090.5,278.0,1178.0,40.63,193.1,184.9,266.07,150.96,51.54,540.5,226.01,204.0,103.01,1840.0,26.6,221.89,413.0,649.89,95.08,7460.0,120.97,504.0,320.0,729.48,216.1,83.8,348.5,1800.96,80.0,93.2,24.93,123.72,170448.9,242117.86
2026-09-10,15:00,157.5,125.05,1086.9,275.87,1172.0,40.4,190.99,183.8,264.81,150.49,51.4,538.95,222.0,202.4,101.19,1850.0,26.57,220.42,409.0,646.0,94.2,7469.98,119.25,502.95,316.5,726.8,214.0,83.16,344.0,1796.0,79.48,92.69,24.3,123.89,169437.49,240483.12
2026-09-10,16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-10,18:00,157.69,124.94,1080.23,273.09,1172.27,40.27,190.08,183.96,264.22,149.09,51.86,532.34,220.31,202.29,100.32,1846.99,26.47,219.23,408.03,645.21,94.09,7426.59,119.9,499.38,315.92,726.26,213.2,80.93,342.31,1789.98,79.05,92.43,23.89,123.07,168865.04,239393.53
2026-09-11,09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11,10:00,156.4,120.01,1047.25,269.0,1156.0,39.85,184.75,182.0,260.56,145.0,51.09,528.0,215.0,200.85,98.51,1839.98,26.0,216.0,403.99,639.7,90.99,7399.99,118.09,492.98,313.2,716.0,209.9,75.88,337.5,1775.05,76.99,90.5,22.64,119.93,166836.3,236210.22
2026-09-11,11:00,156.61,122.48,1067.96,269.36,1164.98,39.76,187.49,182.6,260.5,146.95,51.6,528.0,216.1,201.44,99.98,1859.0,26.15,216.95,403.8,643.88,92.33,7399.0,118.41,504.19,314.74,715.0,212.85,77.06,339.8,1815.0,77.8,91.0,22.79,119.87,167458.05,237402.83
2026-09-11,12:00,156.01,122.7,1068.0,269.75,1168.98,39.95,190.49,184.44,262.49,147.59,51.75,529.42,216.0,201.47,99.7,1850.0,26.03,217.35,404.99,644.0,93.35,7355.8,119.0,513.01,316.5,713.89,215.44,79.31,342.0,1802.0,78.15,91.35,22.86,119.6,167999.91,238417.59
2026-09-11,13:00,156.5,123.0,1070.01,269.99,1170.0,39.95,191.48,184.43,262.39,148.0,52.34,530.0,216.0,201.59,99.99,1850.0,26.07,217.44,404.99,643.5,93.35,7355.8,119.0,513.29,317.55,714.49,215.6,79.26,342.5,1803.5,78.36,91.5,22.98,119.5,168196.21,238884.96
2026-09-11,14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11,15:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11,16:00,157.99,126.0,1098.0,270.89,1178.0,40.2,194.98,187.99,264.03,151.0,52.85,540.31,222.9,203.84,100.01,1836.15,26.09,219.74,416.0,648.75,94.95,7400.1,120.49,536.04,321.01,716.0,217.5,86.0,347.03,1818.97,79.5,93.6,23.7,124.45,170538.19,243171.96
2026-09-11,17:53,155.7,125.79,1095.05,269.84,1177.64,40.21,193.86,189.19,264.12,150.02,52.74,541.37,220.93,203.76,100.95,1833.2,26.0,219.26,416.68,649.6,95.4,7424.22,120.17,537.12,320.83,715.84,218.86,85.63,348.13,1819.96,79.91,93.37,23.64,123.54,170511.85,243245.6
