Date,Time,AGP,AIRLINK,ATRL,CHCC,COLG,DCR,DGKC,EFERT,ENGROH,FATIMA,FCCL,FFC,HCAR,HUBC,ILP,INDU,KAPCO,LCI,LUCK,MARI,MLCF,NESTLE,NETSOL,NRL,OGDC,POL,PPL,PRL,PSO,SAZEW,SEARL,SNGP,SSGC,SYS,KSE100,KMI30
2026-09-15,10:00,153.95,123.39,1133.0,265.98,1186.0,40.25,191.03,188.61,262.69,145.98,51.9,537.0,221.15,203.2,98.9,1813.0,26.0,218.65,410.15,646.49,93.58,7360.0,119.5,537.5,316.7,723.0,221.51,87.61,343.08,1749.99,78.89,90.12,23.6,122.13,169308.31,241625.84
2026-09-15,11:00,153.6,123.94,1135.0,268.24,1180.0,40.23,191.27,189.0,262.5,148.75,52.14,538.8,222.26,204.17,99.47,1817.0,26.0,221.0,410.57,645.96,93.15,7488.0,119.9,536.8,317.1,727.22,222.25,87.03,343.03,1744.9,78.87,90.4,23.73,123.44,169528.0,241807.68
2026-09-15,12:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,13:00,154.33,123.89,1133.99,269.0,1179.0,40.2,192.2,189.5,263.88,149.29,52.45,541.0,224.0,204.0,99.7,1816.0,25.9,219.0,414.27,648.89,93.39,7450.0,119.95,538.65,316.85,737.99,221.6,87.1,343.98,1757.0,78.79,90.51,23.8,123.3,169782.28,242209.18
2026-09-15,14:00,153.0,123.53,1123.0,268.0,1176.19,40.2,191.49,189.09,263.15,148.61,52.51,539.48,225.12,203.75,99.83,1814.0,25.9,218.0,412.02,646.73,93.02,7487.88,119.1,529.8,316.2,732.8,221.45,85.35,343.0,1754.99,78.55,89.93,23.63,123.1,169541.81,241418.03
2026-09-15,15:00,152.0,123.5,1120.01,269.5,1179.0,40.2,192.0,189.0,264.0,148.52,52.69,539.0,224.54,202.98,98.9,1816.0,25.8,217.0,413.0,646.4,93.25,7487.88,119.35,528.49,315.6,735.19,220.25,83.78,342.45,1756.99,78.55,90.2,23.65,123.05,169263.97,241166.07
2026-09-15,16:00,151.27,123.41,1115.69,272.43,1178.1,40.15,192.07,189.1,263.83,148.14,52.79,540.41,226.17,202.71,98.9,1824.99,25.94,215.71,413.87,644.4,93.3,7493.65,118.26,523.05,314.87,736.89,219.9,83.1,340.51,1763.57,78.19,89.99,23.57,123.01,169392.32,241108.74
2026-09-15,19:18,151.27,123.41,1115.69,272.43,1178.1,40.15,192.07,189.1,263.83,148.14,52.79,540.41,226.17,202.71,98.9,1824.99,25.94,215.71,413.87,644.4,93.3,7493.65,118.26,523.05,314.87,736.89,219.9,83.1,340.51,1763.57,78.19,89.99,23.57,123.01,169392.32,241108.74
2026-09-16,09:00,151.27,123.41,1115.69,272.43,1178.1,40.15,192.07,189.1,263.83,148.14,52.79,540.41,226.17,202.71,98.9,1824.99,25.94,215.71,413.87,644.4,93.3,7493.65,118.26,523.05,314.87,736.89,219.9,83.1,340.51,1763.57,78.19,89.99,23.57,123.01,169392.32,241108.74
2026-09-16,10:00,152.99,123.65,1124.0,272.95,1148.0,40.3,191.63,189.6,261.31,147.84,53.0,535.0,228.61,203.0,99.3,1825.0,25.99,215.99,415.0,646.0,93.0,7524.0,120.5,525.51,314.9,743.0,219.55,83.22,340.61,1753.1,77.85,89.97,23.33,123.0,169238.72,240853.21
2026-09-16,11:00,152.75,122.41,1119.0,270.01,1141.03,40.0,190.3,187.9,261.35,147.27,53.3,532.0,225.5,202.32,98.99,1820.0,25.99,216.48,413.99,643.01,92.9,7524.0,119.02,519.0,314.27,741.0,219.69,82.32,339.45,1755.01,77.65,90.0,23.25,122.2,168864.15,239964.99
2026-09-16,12:00,151.6,122.23,1112.0,267.32,1144.78,39.89,190.5,187.98,260.89,147.39,53.37,532.52,224.85,202.24,98.01,1818.97,25.98,216.01,411.99,643.39,92.4,7519.95,120.5,518.5,314.65,738.0,218.76,83.0,338.4,1755.0,77.4,90.3,23.17,122.21,168364.73,239581.47
2026-09-16,13:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-16,14:00,152.49,123.11,1115.95,266.5,1144.0,39.9,189.72,187.52,260.68,147.02,52.3,531.98,222.0,201.99,98.18,1820.0,25.9,217.0,412.99,645.8,91.43,7450.0,120.55,520.0,314.2,735.49,220.76,82.4,339.0,1775.0,77.2,90.0,23.06,122.5,168460.38,239758.0
2026-09-16,15:00,150.01,123.02,1115.0,266.82,1140.0,39.89,189.0,187.51,260.25,147.0,52.5,531.9,222.0,201.5,97.69,1814.4,25.97,216.89,411.0,641.74,91.25,7499.95,121.39,519.05,314.31,734.49,218.49,83.18,338.5,1765.0,76.99,89.8,22.95,122.46,168224.95,239259.52
2026-09-16,16:00,150.15,123.04,1102.82,266.45,1137.0,39.76,190.24,187.79,259.54,146.72,52.39,531.76,219.42,202.25,96.47,1815.84,25.99,216.52,408.92,640.43,91.32,7499.59,120.64,516.75,314.14,733.42,218.03,82.67,339.54,1748.5,76.97,89.81,22.98,122.12,168021.8,238953.79
2026-09-16,18:49,150.15,123.04,1102.82,266.45,1137.0,39.76,190.24,187.79,259.54,146.72,52.39,531.76,219.42,202.25,96.47,1815.84,25.99,216.52,408.92,640.43,91.32,7499.59,120.64,516.75,314.14,733.42,218.03,82.67,339.54,1748.5,76.97,89.81,22.98,122.12,168021.8,238953.79
2026-09-17,09:00,150.15,123.04,1102.82,266.45,1137.0,39.76,190.24,187.79,259.54,146.72,52.39,531.76,219.42,202.25,96.47,1815.84,25.99,216.52,408.92,640.43,91.32,7499.59,120.64,516.75,314.14,733.42,218.03,82.67,339.54,1748.5,76.97,89.81,22.98,122.12,168021.8,238953.79
2026-09-17,10:00,151.99,123.41,1110.0,266.84,1149.89,39.77,191.0,187.69,259.0,146.94,52.36,531.9,220.2,201.48,97.4,1826.66,25.88,216.55,405.8,640.89,92.33,7520.0,121.61,519.99,315.4,736.49,220.74,83.6,340.66,1752.99,77.6,90.25,23.23,122.95,168704.02,239797.82
2026-09-17,11:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-17,12:00,151.8,123.85,1107.0,269.4,1144.0,39.88,193.2,187.66,261.12,148.14,53.0,532.0,222.3,202.38,97.5,1834.9,26.0,217.0,407.5,643.5,93.25,7499.99,123.0,524.12,315.75,742.5,221.0,83.84,343.0,1767.98,78.33,91.16,23.42,122.39,169280.81,240560.09
2026-09-17,13:00,151.1,124.0,1107.5,268.1,1143.9,39.9,192.57,187.14,261.5,148.01,53.01,532.98,222.79,202.75,97.5,1827.0,26.03,216.0,407.0,650.6,93.16,7499.98,122.41,523.2,316.0,741.51,222.18,83.55,342.87,1762.08,78.4,91.12,23.39,122.19,169357.6,240759.88
2026-09-17,14:00,150.51,123.97,1106.69,266.2,1144.99,39.9,191.8,186.99,261.69,147.11,52.98,532.5,221.01,202.92,97.5,1833.86,26.0,216.0,406.51,651.5,92.5,7498.0,124.88,520.0,315.0,739.79,222.0,83.0,342.34,1759.0,77.99,91.01,23.37,121.98,168981.64,240372.76
2026-09-17,15:00,150.98,123.74,1091.15,266.5,1138.95,39.9,191.51,187.24,261.3,146.99,52.86,530.74,221.0,201.99,97.0,1829.0,26.05,215.0,405.74,648.5,92.15,7489.99,124.0,517.0,312.75,740.0,221.45,82.85,340.0,1753.0,77.61,90.3,23.15,121.85,168649.33,239579.74
2026-09-17,16:00,150.9,123.56,1099.69,270.64,1125.32,39.74,193.98,187.03,261.5,146.97,53.09,531.01,221.9,202.57,96.83,1822.98,26.26,214.21,406.95,650.22,93.26,7490.0,124.69,519.07,316.2,740.17,225.51,83.12,341.93,1752.48,78.46,91.09,23.61,121.86,169043.19,240616.55
2026-09-17,19:06,150.9,123.56,1099.69,270.64,1125.32,39.74,193.98,187.03,261.5,146.97,53.09,531.01,221.9,202.57,96.83,1822.98,26.26,214.21,406.95,650.22,93.26,7490.0,124.69,519.07,316.2,740.17,225.51,83.12,341.93,1752.48,78.46,91.09,23.61,121.86,169043.19,240616.55
2026-09-18,09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-18,10:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-18,11:00,152.3,129.5,1104.6,271.8,1131.01,39.9,195.19,188.06,261.99,147.8,53.3,534.0,223.99,204.02,98.8,1836.0,26.4,212.89,411.79,655.0,94.09,7480.1,126.24,522.21,318.2,741.0,230.1,83.1,346.0,1742.0,80.92,92.72,24.1,123.13,170485.42,242768.13
2026-09-18,12:00,154.0,129.19,1107.0,275.0,1136.45,39.85,197.4,188.0,262.2,148.51,54.15,534.25,223.98,203.85,98.9,1841.0,26.6,212.75,415.67,657.0,95.3,7500.0,125.83,524.5,317.97,742.26,230.45,83.9,345.81,1742.0,80.7,92.71,24.16,122.9,170811.85,243295.59
2026-09-18,13:00,154.1,128.79,1108.0,275.89,1136.45,39.85,197.3,188.0,262.2,148.51,54.24,534.35,223.98,203.95,98.8,1841.0,26.6,212.75,415.11,657.0,95.28,7500.0,125.83,524.95,318.0,742.95,230.83,83.98,345.95,1742.51,80.69,92.5,24.16,122.89,170865.77,243323.45
2026-09-18,14:00,154.1,128.79,1108.0,275.89,1136.45,39.85,197.3,188.0,262.2,148.51,54.24,534.35,223.98,203.95,98.8,1841.0,26.6,212.75,415.11,657.0,95.28,7500.0,125.83,524.95,318.0,742.95,230.83,83.98,345.95,1742.51,80.69,92.5,24.16,122.89,170865.77,243323.45
2026-09-18,15:00,153.31,128.25,1100.0,273.97,1127.5,39.8,195.55,188.02,262.49,147.99,53.91,534.4,222.3,203.1,99.0,1840.0,26.42,212.5,415.4,656.74,94.61,7488.88,125.5,522.1,317.84,739.99,229.55,83.35,345.74,1744.44,80.05,92.41,23.9,122.49,170550.69,242849.02
2026-09-18,16:00,153.99,128.32,1100.0,275.0,1129.96,39.8,195.4,188.2,262.75,147.4,54.15,536.05,223.1,204.24,98.85,1843.01,26.58,212.0,414.55,652.5,94.15,7400.0,126.2,520.0,317.81,740.99,229.1,83.1,346.0,1745.61,79.8,92.0,23.9,122.0,170699.29,242937.84
2026-09-18,18:08,153.36,129.03,1095.15,273.54,1127.3,39.81,196.08,188.22,263.02,147.28,54.35,539.03,222.54,203.8,98.46,1839.55,26.51,210.82,416.0,650.51,94.76,7402.19,126.02,518.61,318.06,741.48,228.8,82.97,345.64,1745.2,79.69,91.59,23.88,121.95,170884.58,243139.24
