Date,Time,AGP,AIRLINK,ATRL,CHCC,COLG,DCR,DGKC,EFERT,ENGROH,FATIMA,FCCL,FFC,HCAR,HUBC,ILP,INDU,KAPCO,LCI,LUCK,MARI,MLCF,NESTLE,NETSOL,NRL,OGDC,POL,PPL,PRL,PSO,SAZEW,SEARL,SNGP,SSGC,SYS,KSE100,KMI30
2026-08-04,10:00,191.93,135.42,970.8,331.25,1235.0,37.9,214.75,189.54,277.79,157.01,55.76,572.84,241.2,219.5,104.33,1941.99,27.68,231.07,449.48,651.49,96.28,7695.0,122.7,448.5,317.99,688.5,221.19,62.53,353.7,1944.01,90.41,107.0,26.42,133.59,178397.03,251376.93
2026-08-04,11:00,191.8,135.36,971.55,331.5,1230.0,38.25,213.99,189.2,276.07,157.6,55.8,572.7,241.49,219.5,103.5,1941.9,27.69,230.87,447.32,650.55,96.45,7684.99,122.03,448.7,316.95,688.25,220.5,63.4,356.02,1949.0,90.5,109.38,27.4,133.45,178278.25,251133.38
2026-08-04,12:00,191.7,134.94,970.5,331.5,1227.85,38.1,213.62,188.44,277.77,157.3,55.5,573.93,241.0,219.34,105.15,1938.0,27.79,230.05,447.87,651.48,96.45,7659.0,122.45,447.0,316.0,689.75,219.95,62.85,354.2,1946.97,90.35,108.89,27.58,132.95,178199.47,251153.44
2026-08-04,13:00,191.5,134.95,970.5,329.0,1227.3,38.52,213.39,188.48,274.99,157.0,55.48,572.35,240.5,219.53,103.99,1938.0,28.19,230.15,447.17,650.51,96.26,7640.0,122.31,446.11,315.1,689.35,219.0,63.29,355.25,1924.0,90.4,108.15,27.25,133.0,177878.9,250550.51
2026-08-04,14:00,190.5,134.51,970.01,328.01,1225.99,38.5,212.29,187.8,274.5,157.4,55.21,572.2,239.22,219.38,103.89,1939.0,28.25,230.06,446.18,650.99,96.0,7600.0,122.69,445.5,315.01,688.49,218.0,63.01,354.96,1931.31,90.23,107.33,27.0,132.82,177638.02,250114.28
2026-08-04,15:00,191.35,134.34,968.49,326.99,1224.0,38.5,212.24,187.4,273.9,157.94,55.03,571.9,238.2,218.9,103.46,1932.0,28.86,228.8,443.0,649.0,95.68,7637.95,122.0,444.11,314.46,687.26,217.68,62.67,352.0,1926.0,89.88,106.8,26.75,132.2,177197.25,249425.66
2026-08-04,16:00,191.76,134.33,968.03,326.91,1234.82,38.49,212.03,187.08,273.38,157.46,55.14,571.13,238.8,218.48,103.88,1931.05,29.11,228.35,443.4,649.77,95.93,7589.91,121.98,442.76,314.11,688.01,217.72,62.7,353.61,1920.57,90.07,106.8,26.74,132.56,177083.22,249402.6
2026-08-05,09:00,191.76,134.33,968.03,326.91,1234.82,38.49,212.03,187.08,273.38,157.46,55.14,571.13,238.8,218.48,103.88,1931.05,29.11,228.35,443.4,649.77,95.93,7589.91,121.98,442.76,314.11,688.01,217.72,62.7,353.61,1920.57,90.07,106.8,26.74,132.56,177083.22,249402.6
2026-08-05,10:00,193.49,136.38,972.06,335.1,1237.0,38.6,217.15,188.1,277.62,160.55,55.95,576.3,241.97,220.8,104.49,1935.0,28.99,229.87,451.23,655.56,97.65,7583.0,122.7,444.15,317.33,690.4,221.9,62.87,356.32,1936.0,91.33,107.9,27.45,134.5,179012.28,252443.11
2026-08-05,11:03,193.25,136.32,970.4,333.78,1232.06,38.6,217.0,188.21,277.31,159.56,55.75,576.0,241.0,221.2,104.75,1928.51,28.77,229.0,450.6,655.5,97.78,7600.0,123.0,443.9,315.5,690.21,219.3,63.2,357.0,1929.9,90.74,108.0,27.2,134.7,178737.66,252051.31
2026-08-05,12:00,193.3,136.0,976.0,334.0,1239.87,38.64,217.65,188.5,277.51,161.03,56.6,576.0,241.0,221.35,105.0,1928.15,28.9,229.0,451.59,656.5,98.0,7600.0,123.98,445.8,316.05,690.04,219.92,64.32,356.95,1925.0,90.74,107.49,27.19,136.21,179408.67,252758.78
2026-08-05,13:00,192.0,136.17,973.0,332.53,1234.0,38.62,216.88,188.25,279.0,162.48,56.22,577.0,241.0,221.2,104.82,1930.0,28.73,228.98,451.0,656.02,97.5,7599.0,123.51,444.89,315.5,690.5,219.38,64.38,356.02,1922.0,90.7,107.45,27.06,136.2,179289.56,252650.79
2026-08-05,14:00,191.98,137.35,970.01,333.48,1235.0,38.62,216.25,188.3,279.3,162.48,56.23,577.86,245.0,221.05,105.66,1935.0,28.6,228.95,452.0,656.5,97.46,7600.0,123.15,443.5,316.16,690.0,219.3,63.25,354.1,1922.0,90.99,107.3,26.96,136.22,179510.88,252810.37
2026-08-05,15:00,192.01,138.0,971.5,332.5,1235.0,38.58,217.0,189.6,280.06,165.48,56.4,578.49,244.39,220.85,105.3,1934.0,28.61,227.0,452.39,656.0,97.75,7620.0,123.55,443.99,316.48,690.0,219.99,63.48,354.02,1927.98,91.4,106.5,27.1,136.7,180002.14,253299.22
2026-08-05,16:00,191.78,137.71,968.62,332.92,1233.37,38.6,216.99,189.94,280.93,165.63,56.42,578.5,244.14,221.52,104.65,1928.94,28.53,227.34,451.97,657.49,97.94,7577.68,124.24,443.96,316.3,688.27,220.69,63.65,353.3,1921.08,91.02,106.24,27.08,136.21,180014.93,253547.38
2026-08-05,22:09,191.78,137.71,968.62,332.92,1233.37,38.6,216.99,189.94,280.93,165.63,56.42,578.5,244.14,221.52,104.65,1928.94,28.53,227.34,451.97,657.49,97.94,7577.68,124.24,443.96,316.3,688.27,220.69,63.65,353.3,1921.08,91.02,106.24,27.08,136.21,180014.93,253547.38
2026-08-06,09:00,191.78,137.71,968.62,332.92,1233.37,38.6,216.99,189.94,280.93,165.63,56.42,578.5,244.14,221.52,104.65,1928.94,28.53,227.34,451.97,657.49,97.94,7577.68,124.24,443.96,316.3,688.27,220.69,63.65,353.3,1921.08,91.02,106.24,27.08,136.21,180014.93,253547.38
2026-08-06,10:00,192.2,139.2,972.0,336.0,1232.0,38.78,219.22,190.7,283.94,168.24,56.83,583.54,243.8,223.39,104.99,1937.5,28.28,229.44,456.0,665.3,98.75,7600.0,126.2,444.5,317.9,692.7,222.35,63.3,353.9,1929.3,91.5,106.36,27.25,137.51,181534.3,255651.84
2026-08-06,11:00,191.13,138.53,974.0,334.52,1236.9,38.66,218.25,191.0,284.0,166.81,56.67,583.7,243.03,223.25,104.6,1930.06,28.6,229.5,456.5,667.89,98.64,7595.87,128.94,442.1,318.55,691.0,222.65,63.3,355.96,1925.0,91.25,106.2,27.18,137.7,181418.87,255681.94
2026-08-06,12:00,191.76,138.62,971.01,334.5,1236.0,38.65,218.5,191.21,283.25,165.9,56.87,582.87,242.55,222.81,104.5,1936.9,28.6,229.24,455.22,667.85,99.11,7580.0,127.7,440.0,317.75,688.6,221.83,63.04,354.0,1923.68,91.2,105.9,27.02,137.4,180997.37,254921.62
2026-08-06,13:00,191.75,138.69,970.51,334.2,1238.76,38.7,218.89,191.32,282.99,165.0,56.7,580.76,242.7,222.8,104.5,1931.1,29.0,229.01,455.97,666.5,99.41,7580.0,127.1,439.5,317.15,689.9,221.7,62.95,353.6,1920.98,91.02,105.4,27.17,136.8,180831.04,254717.31
2026-08-06,14:00,191.5,138.5,970.5,334.01,1240.0,38.68,218.56,191.63,283.25,165.63,56.51,583.6,242.8,222.99,104.03,1929.0,29.0,229.54,456.0,670.5,99.34,7580.0,127.24,439.52,317.3,688.8,221.85,62.87,352.8,1924.99,91.25,105.82,27.14,136.99,181091.14,255082.69
2026-08-06,15:00,191.99,138.81,976.01,335.95,1234.0,38.52,220.5,192.1,283.9,165.64,57.0,583.88,241.49,223.44,104.5,1930.0,28.8,229.51,459.51,677.99,103.0,7595.0,127.02,444.51,318.0,689.99,221.8,63.49,352.68,1924.98,92.02,104.67,27.12,136.6,181654.91,255961.07
2026-08-06,16:00,192.28,138.98,978.96,334.16,1239.97,38.61,220.19,192.92,283.75,166.36,56.88,583.75,241.62,223.58,104.4,1928.76,28.85,228.18,458.63,677.12,103.09,7598.58,127.76,446.99,318.49,689.72,222.48,63.81,352.33,1928.1,92.2,104.91,27.25,136.57,181776.59,256134.77
2026-08-07,09:00,192.28,138.98,978.96,334.16,1239.97,38.61,220.19,192.92,283.75,166.36,56.88,583.75,241.62,223.58,104.4,1928.76,28.85,228.18,458.63,677.12,103.09,7598.58,127.76,446.99,318.49,689.72,222.48,63.81,352.33,1928.1,92.2,104.91,27.25,136.57,181776.59,256134.77
2026-08-07,10:00,191.9,137.7,987.0,333.0,1238.0,38.71,217.85,191.3,281.0,165.01,56.69,581.62,240.97,222.89,104.49,1938.0,29.0,228.79,454.46,672.8,102.14,7643.0,125.81,452.98,317.4,690.99,220.51,64.11,350.0,1933.0,92.25,104.0,27.17,135.41,181098.46,254759.01
2026-08-07,11:00,191.55,137.63,985.5,334.98,1239.5,38.62,217.75,191.49,280.84,165.1,57.23,582.25,242.3,222.99,104.31,1934.05,29.0,229.0,457.25,679.25,101.85,7638.0,126.48,451.51,319.2,690.0,222.94,64.15,351.4,1929.99,91.94,104.68,27.1,135.05,181500.41,255606.97
2026-08-07,12:00,191.5,137.54,982.11,333.5,1240.0,38.6,217.74,191.4,279.44,164.89,57.4,583.8,240.75,223.0,104.28,1934.99,29.25,228.98,457.05,675.0,101.9,7636.0,126.28,450.1,318.5,689.99,222.2,63.88,351.7,1929.99,91.41,104.02,27.01,134.89,181326.54,255145.34
2026-08-07,13:00,191.5,137.54,982.11,333.5,1240.0,38.6,217.74,191.4,279.44,164.89,57.4,583.8,240.75,223.0,104.28,1934.99,29.25,228.98,457.25,675.0,101.9,7636.0,126.28,450.1,318.5,689.99,222.2,63.88,351.7,1929.99,91.41,104.02,27.01,134.89,181326.54,255145.34
2026-08-07,14:00,191.5,137.54,982.11,333.5,1240.0,38.6,217.74,191.4,279.44,164.89,57.4,583.8,240.75,223.0,104.28,1934.99,29.25,228.98,457.25,675.0,101.9,7636.0,126.28,450.1,318.5,689.99,222.2,63.88,351.7,1929.99,91.41,104.02,27.01,134.89,181326.54,255145.34
2026-08-07,15:00,191.49,137.5,982.97,334.84,1240.48,38.64,216.3,190.97,278.74,164.5,57.2,582.4,241.28,222.45,104.25,1934.5,29.12,228.8,457.25,686.9,101.66,7638.0,126.2,448.89,318.45,689.0,221.5,63.6,351.0,1926.55,91.15,103.89,27.01,135.2,181036.01,254909.89
2026-08-07,16:00,192.02,137.5,986.0,334.01,1235.0,38.64,217.34,190.99,279.89,163.85,57.37,583.2,241.0,225.01,103.94,1930.0,29.07,228.99,455.59,681.79,101.81,7600.0,126.09,446.9,319.51,691.98,221.8,63.82,351.8,1925.51,91.39,103.9,27.24,135.59,181250.5,255351.76
2026-08-07,19:39,191.43,137.54,987.87,332.99,1234.55,38.6,218.03,190.61,279.61,163.68,57.36,583.48,241.47,225.64,103.97,1928.78,29.09,228.9,458.75,681.53,102.07,7599.87,126.98,448.37,319.19,688.63,221.55,63.75,350.67,1927.7,91.26,103.79,27.28,136.52,181430.02,255651.73
