Date,Time,AGP,AIRLINK,ATRL,CHCC,COLG,DCR,DGKC,EFERT,ENGROH,FATIMA,FCCL,FFC,HCAR,HUBC,ILP,INDU,KAPCO,LCI,LUCK,MARI,MLCF,NESTLE,NETSOL,NRL,OGDC,POL,PPL,PRL,PSO,SAZEW,SEARL,SNGP,SSGC,SYS,KSE100,KMI30
2026-08-18,15:00,181.48,133.75,1114.97,316.0,1234.5,38.93,211.4,186.03,269.99,161.25,55.97,548.0,236.0,208.0,101.5,1964.0,28.0,223.0,439.9,668.1,99.75,7510.0,121.0,518.6,315.3,718.01,233.0,86.16,378.5,1789.0,90.19,104.48,28.85,129.0,178242.55,250963.24
2026-08-18,16:00,179.56,133.11,1115.34,313.71,1228.47,38.87,210.69,185.98,268.75,159.59,55.87,545.72,234.55,207.89,100.89,1964.05,27.92,222.75,439.3,667.32,99.41,7512.31,120.91,511.16,314.95,717.39,233.06,85.38,376.11,1779.13,89.52,103.84,28.68,128.77,177955.5,250423.06
2026-08-19,09:00,179.56,133.11,1115.34,313.71,1228.47,38.87,210.69,185.98,268.75,159.59,55.87,545.72,234.55,207.89,100.89,1964.05,27.92,222.75,439.3,667.32,99.41,7512.31,120.91,511.16,314.95,717.39,233.06,85.38,376.11,1779.13,89.52,103.84,28.68,128.77,177955.5,250423.06
2026-08-19,10:00,181.85,133.51,1115.0,316.12,1230.0,38.87,210.6,185.4,267.49,161.01,55.78,548.99,234.0,208.47,101.0,1974.99,28.0,223.02,440.94,673.0,98.99,7573.98,122.0,515.0,318.02,719.95,240.6,84.2,383.75,1774.9,89.9,105.3,29.52,129.19,178518.72,251774.75
2026-08-19,11:00,183.98,134.14,1113.0,316.0,1228.0,38.9,211.5,184.9,267.0,164.7,56.14,548.5,234.75,209.99,101.95,1964.99,27.98,224.0,442.1,668.99,98.75,7529.0,121.49,512.75,318.8,720.0,239.75,83.95,384.2,1757.03,89.99,104.99,29.55,129.99,178742.4,251864.0
2026-08-19,12:00,184.0,134.12,1109.12,316.0,1224.0,38.92,210.05,184.99,266.5,163.0,55.75,548.5,234.5,209.75,101.59,1963.7,28.0,225.0,440.5,669.89,98.15,7500.0,121.21,509.25,317.69,718.2,238.39,84.25,381.5,1770.0,89.5,104.2,29.16,130.11,178359.33,251322.99
2026-08-19,13:00,184.0,134.98,1110.48,314.5,1220.0,38.98,210.66,184.4,267.5,163.7,55.54,547.0,234.99,209.46,101.06,1964.5,28.09,225.0,441.5,667.9,98.2,7503.0,121.06,503.02,317.35,718.88,238.79,84.4,381.5,1775.0,89.0,104.3,29.16,129.95,178326.45,251280.31
2026-08-19,14:04,182.0,134.94,1069.98,314.13,1223.5,38.88,209.9,184.45,266.5,160.99,55.4,545.0,234.02,208.3,101.0,1962.0,28.0,224.3,438.75,666.87,97.8,7500.0,120.01,481.9,315.94,717.06,237.7,82.8,378.0,1767.0,88.49,103.68,28.55,128.74,177592.27,249881.51
2026-08-19,15:00,181.0,134.47,1085.0,312.99,1223.0,38.95,211.27,184.98,265.52,161.82,55.5,544.0,233.2,207.98,100.45,1963.1,28.12,225.0,438.45,665.97,97.8,7501.0,120.51,499.48,316.69,713.99,238.7,83.25,379.5,1759.8,88.68,103.8,28.68,128.25,177649.27,249998.35
2026-08-19,16:00,181.27,133.93,1064.03,308.38,1218.81,38.88,213.69,185.38,265.01,161.25,55.74,542.89,232.97,206.92,99.72,1963.17,28.04,224.49,437.2,660.72,98.13,7475.2,120.93,495.01,314.34,715.12,236.47,83.37,375.85,1752.28,88.61,102.36,28.49,127.25,176846.36,248794.51
2026-08-20,09:00,181.27,133.93,1064.03,308.38,1218.81,38.88,213.69,185.38,265.01,161.25,55.74,542.89,232.97,206.92,99.72,1963.17,28.04,224.49,437.2,660.72,98.13,7475.2,120.93,495.01,314.34,715.12,236.47,83.37,375.85,1752.28,88.61,102.36,28.49,127.25,176846.36,248794.51
2026-08-20,10:00,182.5,134.47,1050.0,309.99,1223.0,38.86,215.3,185.0,268.88,156.97,55.93,545.49,232.88,208.59,101.49,1969.0,28.05,224.88,440.45,663.79,98.79,7470.01,121.49,490.5,319.19,718.99,238.6,83.2,376.11,1782.0,89.44,102.82,28.64,129.15,177759.98,250643.46
2026-08-20,11:00,182.69,133.5,1060.11,311.0,1215.0,38.88,214.9,184.89,269.11,157.61,55.81,546.87,233.99,208.9,101.67,1969.0,28.07,224.88,440.99,673.0,98.79,7500.0,122.0,496.99,322.6,717.97,239.76,83.9,376.5,1842.14,88.97,103.01,28.47,129.0,178167.87,251588.33
2026-08-20,12:00,181.81,132.87,1050.0,311.94,1216.6,38.99,213.75,183.99,268.66,157.05,55.55,542.99,232.54,208.0,100.61,1961.0,28.0,225.49,438.99,671.0,98.02,7500.0,120.66,490.98,320.71,718.0,238.01,82.1,374.71,1850.11,88.8,102.7,28.16,128.5,177372.01,250352.27
2026-08-20,13:00,180.0,131.91,1046.0,309.0,1218.0,39.04,212.5,183.75,268.8,156.89,55.5,541.5,232.59,206.5,101.0,1960.0,28.12,224.88,439.0,666.69,96.9,7500.0,120.84,486.0,319.05,717.01,237.55,81.7,373.1,1853.99,88.7,102.56,27.96,128.08,176872.95,249527.57
2026-08-20,14:00,180.0,132.28,1054.99,309.0,1221.0,38.9,212.4,183.9,268.95,155.5,55.3,545.0,231.85,205.8,100.98,1959.0,27.82,225.0,437.8,666.77,97.0,7490.0,120.1,492.99,319.5,719.0,238.0,82.65,374.0,1874.0,88.78,102.89,28.03,128.49,176962.13,249899.03
2026-08-20,15:00,181.0,131.5,1050.21,309.21,1225.0,39.06,211.7,182.4,267.71,156.7,55.26,542.6,232.09,204.78,100.0,1959.0,27.9,223.75,436.88,665.31,97.05,7488.0,119.49,486.5,317.0,718.0,235.52,81.7,371.0,1883.99,88.5,102.06,27.76,127.47,176462.72,248932.25
2026-08-20,16:00,180.35,131.71,1063.37,309.28,1224.69,39.04,211.64,183.23,268.41,156.15,55.39,543.53,231.03,204.41,100.6,1957.29,27.9,224.0,436.66,667.67,97.0,7483.49,119.54,493.7,319.46,718.04,237.89,82.72,371.88,1880.04,88.55,101.96,27.66,128.52,176591.76,249569.23
2026-08-21,09:00,180.35,131.71,1063.37,309.28,1224.69,39.04,211.64,183.23,268.41,156.15,55.39,543.53,231.03,204.41,100.6,1957.29,27.9,224.0,436.66,667.67,97.0,7483.49,119.54,493.7,319.46,718.04,237.89,82.72,371.88,1880.04,88.55,101.96,27.66,128.52,176591.76,249569.23
2026-08-21,10:00,180.98,131.99,1083.5,310.99,1219.3,39.18,211.2,182.89,268.0,157.51,54.95,543.0,231.19,201.7,101.0,1959.88,27.99,223.4,436.98,666.0,96.91,7500.0,119.6,493.76,318.5,715.0,236.64,84.3,370.0,1892.01,87.36,100.99,27.25,129.0,176417.35,249138.31
2026-08-21,11:00,178.99,132.05,1077.0,311.0,1215.03,39.3,211.0,182.89,267.5,160.0,55.0,545.3,231.5,202.5,100.9,1959.9,27.9,223.55,437.84,665.1,96.9,7500.0,119.15,495.99,318.75,710.0,236.76,85.25,369.0,1886.99,87.5,100.89,27.22,129.49,176341.83,249406.81
2026-08-21,12:00,179.0,131.79,1094.0,311.06,1215.0,39.1,213.0,182.65,268.13,160.19,55.09,544.97,231.17,203.34,101.0,1957.99,27.95,223.95,437.25,666.0,97.6,7529.96,119.75,504.49,321.0,712.01,238.0,87.8,373.0,1881.97,87.9,101.5,27.55,128.4,176434.31,249928.98
2026-08-21,13:00,178.41,131.79,1094.0,311.01,1215.0,39.2,213.11,182.65,268.48,160.01,55.19,545.1,231.59,203.3,101.0,1957.99,27.95,223.95,437.75,666.99,97.92,7529.96,119.75,505.0,322.02,712.0,238.25,88.35,374.01,1882.78,88.0,102.0,27.62,128.06,176621.25,250178.54
2026-08-21,14:00,178.41,131.79,1094.0,311.01,1215.0,39.2,213.11,182.65,268.48,160.01,55.19,545.1,231.59,203.3,101.0,1957.99,27.95,223.95,437.75,666.99,97.92,7529.96,119.75,505.0,322.02,712.0,238.25,88.35,374.01,1882.78,88.0,102.0,27.62,128.06,176621.25,250178.54
2026-08-21,15:00,178.5,131.99,1094.99,305.0,1215.0,39.13,212.3,182.4,269.5,160.0,54.97,546.3,230.26,203.99,100.01,1953.0,27.92,223.9,439.56,666.67,97.54,7528.97,119.15,504.55,321.11,710.25,237.4,89.0,373.0,1878.0,87.85,101.25,27.44,128.3,176551.75,250313.56
2026-08-21,16:00,177.3,131.9,1098.0,302.01,1219.0,39.19,211.93,183.5,270.39,159.39,55.25,544.9,228.99,205.29,100.15,1950.1,27.92,223.99,440.2,670.41,97.44,7505.0,119.95,513.48,323.5,718.0,239.2,90.33,373.5,1875.0,87.43,101.21,27.44,128.71,176847.92,251006.78
