Date,Time,AGP,AIRLINK,ATRL,CHCC,COLG,DCR,DGKC,EFERT,ENGROH,FATIMA,FCCL,FFC,HCAR,HUBC,ILP,INDU,KAPCO,LCI,LUCK,MARI,MLCF,NESTLE,NETSOL,NRL,OGDC,POL,PPL,PRL,PSO,SAZEW,SEARL,SNGP,SSGC,SYS,KSE100,KMI30
2026-09-23,11:00,157.55,128.74,1127.0,282.06,1141.0,39.66,202.0,191.61,264.21,148.82,54.75,540.05,225.0,205.75,100.4,1799.7,26.76,209.89,426.33,653.5,96.9,7390.0,126.5,529.8,319.02,749.97,231.9,88.27,349.75,1746.99,84.35,94.36,24.63,122.24,172156.43,246000.03
2026-09-23,12:00,156.0,128.4,1124.51,283.01,1140.0,39.5,202.0,192.74,264.3,150.2,54.7,545.25,224.7,205.64,101.12,1790.0,26.61,209.01,426.99,654.78,96.9,7439.86,125.5,529.5,319.34,750.0,232.1,88.42,350.6,1741.99,84.19,94.3,24.59,122.2,172469.68,246628.24
2026-09-23,13:00,155.5,128.75,1125.0,282.51,1139.99,39.5,201.42,193.01,267.39,150.04,54.68,545.0,224.51,205.27,101.6,1790.0,26.68,209.75,426.0,652.0,96.7,7439.95,126.0,529.0,319.55,749.5,232.34,88.41,350.45,1747.49,84.52,93.9,24.52,122.72,172571.07,246844.79
2026-09-23,14:00,155.88,128.11,1128.03,282.74,1139.99,39.59,200.89,193.25,265.99,147.8,54.55,543.5,224.5,204.6,101.5,1788.99,26.66,209.75,426.0,649.99,96.35,7410.5,125.0,533.2,319.44,749.94,231.81,91.0,350.0,1743.0,84.3,93.31,24.41,122.37,172250.16,246490.63
2026-09-23,15:00,155.9,127.9,1157.12,282.01,1138.01,39.4,200.4,193.15,266.0,148.0,54.35,542.0,224.0,204.77,100.79,1785.53,26.75,209.2,424.84,649.22,96.3,7400.0,124.3,549.0,318.84,749.2,231.6,94.61,349.75,1743.49,84.29,93.0,24.4,121.5,172066.55,246367.43
2026-09-23,16:00,156.08,127.85,1173.72,282.65,1139.16,39.4,199.97,192.87,265.54,148.09,54.41,544.15,222.68,205.56,100.77,1785.17,26.66,209.62,424.34,650.23,96.07,7396.96,123.99,564.98,319.53,748.84,232.83,95.88,352.54,1742.2,84.16,93.0,24.46,121.69,172232.51,246825.53
2026-09-23,18:56,156.08,127.85,1173.72,282.65,1139.16,39.4,199.97,192.87,265.54,148.09,54.41,544.15,222.68,205.56,100.77,1785.17,26.66,209.62,424.34,650.23,96.07,7396.96,123.99,564.98,319.53,748.84,232.83,95.88,352.54,1742.2,84.16,93.0,24.46,121.69,172232.51,246825.53
2026-09-24,09:00,156.08,127.85,1173.72,282.65,1139.16,39.4,199.97,192.87,265.54,148.09,54.41,544.15,222.68,205.56,100.77,1785.17,26.66,209.62,424.34,650.23,96.07,7396.96,123.99,564.98,319.53,748.84,232.83,95.88,352.54,1742.2,84.16,93.0,24.46,121.69,172232.51,246825.53
2026-09-24,10:00,156.75,127.95,1181.0,281.49,1138.0,39.51,198.0,193.5,265.01,147.7,54.15,543.51,223.5,204.8,100.56,1790.99,26.59,209.02,422.3,650.2,95.2,7357.0,123.8,558.75,318.52,749.05,231.67,96.8,353.0,1742.2,83.97,92.75,24.3,121.5,171925.89,246303.48
2026-09-24,11:00,158.49,128.0,1180.9,282.49,1139.0,39.5,198.2,193.6,264.53,147.99,54.0,546.0,226.5,205.28,100.75,1785.26,26.59,210.07,422.0,649.0,94.94,7419.95,125.26,560.0,319.8,750.99,234.75,96.2,353.85,1747.9,83.55,92.59,24.26,121.45,172218.13,246748.1
2026-09-24,12:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-24,13:00,157.75,127.5,1158.5,280.48,1135.01,39.44,198.25,194.7,265.0,147.7,53.8,544.85,224.85,204.7,100.4,1779.98,26.55,209.5,421.89,649.24,94.99,7419.8,124.9,552.1,320.0,749.65,234.7,94.22,353.4,1739.0,83.72,92.48,24.22,120.9,171925.41,246388.96
2026-09-24,14:00,157.0,126.8,1154.0,276.0,1136.5,39.4,196.35,194.0,264.8,144.65,53.49,541.5,223.43,203.47,98.99,1778.99,26.49,209.0,419.18,642.11,94.04,7400.0,122.0,552.5,317.85,749.12,232.11,92.64,352.55,1735.0,83.15,91.89,23.92,120.39,170932.6,244879.95
2026-09-24,15:00,157.11,126.43,1146.0,274.78,1137.0,39.4,196.05,194.0,265.17,144.5,53.4,541.3,223.1,202.49,97.5,1775.0,26.45,208.75,414.99,640.0,94.24,7398.0,121.99,553.8,317.85,749.3,231.98,94.24,352.5,1734.0,83.25,91.2,23.98,119.75,170777.29,244563.44
2026-09-24,16:01,157.9,126.23,1131.02,279.28,1134.98,39.4,195.71,194.11,265.12,144.31,53.45,541.62,220.89,202.59,99.47,1777.99,26.44,209.02,415.44,637.43,93.94,7359.42,120.9,546.9,316.23,748.58,231.45,92.14,351.07,1730.97,83.39,90.83,23.9,119.47,170498.94,244205.16
2026-09-24,18:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170498.94,244205.16
2026-09-25,09:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170498.94,244205.16
2026-09-25,10:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170844.95,244498.05
2026-09-25,11:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170007.65,243183.69
2026-09-25,12:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170614.25,244430.19
2026-09-25,13:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170632.86,244578.15
2026-09-25,14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170632.86,244578.15
2026-09-25,15:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170395.43,243670.35
2026-09-25,16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170181.59,243448.04
2026-09-25,19:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170765.22,244391.3
